#
# Output file generated by Yacora 1.6.3
# =====================================
#   Filename: 'PopKoeff_n=3.txt'
#   Date of creation: 22. May 2025
#   Time of creation: 08:18:06
#   Used input file: 'H_20_11_2019.txt'
#   Performed calculation: Population Coefficient for state 'H(3)' coupled to the particle 'H2'
#
#   Please cite D. Wünderlich, M. Giacomin, R. Ritz and U. Fantz, J. Quant. Spectrosc. Radiat. Transfer 240, 2020, 106695, if you use Yacora results.
#
# Description of the used Parameters:
# ===================================
#
#   Temperatures and Densities: 
#              T_e: 79 calculated values between 1.0000 and 100.0000
#              T_n1: Fixed value 9284.0000
#              n_e: 196 calculated values between 1.0000e+16 and 1.0000e+21
#              n_i1: Fixed value 0.0000
#              n_n2: Fixed value 1.0000

#   Electron energy distribution function: 
#              Maxwellian
#
# Calculated Data:
# ================
#  T_e           n_e           POP_COEFF      
   1.1253        2.7283e+20    4.84119621e-31     
   1.1253        2.8943e+20    4.73602151e-31     
   1.1253        3.0703e+20    4.63394613e-31     
   1.1253        3.2570e+20    4.53486386e-31     
   1.1253        3.4551e+20    4.43866241e-31     
   1.1253        3.6652e+20    4.34522438e-31     
   1.1253        3.8882e+20    4.25442825e-31     
   1.1253        4.1246e+20    4.16614927e-31     
   1.1253        4.3755e+20    4.08026037e-31     
   1.1253        4.6416e+20    3.99663299e-31     
   1.1253        4.9239e+20    3.91513786e-31     
   1.1253        5.2233e+20    3.83564578e-31     
   1.1253        5.5410e+20    3.75802836e-31     
   1.1253        5.8780e+20    3.68215863e-31     
   1.1253        6.2355e+20    3.60791175e-31     
   1.1253        6.6147e+20    3.53516561e-31     
   1.1253        7.0170e+20    3.46380137e-31     
   1.1253        7.4438e+20    3.39370402e-31     
   1.1253        7.8965e+20    3.32476289e-31     
   1.1253        8.3768e+20    3.25687210e-31     
   1.1253        8.8862e+20    3.18993105e-31     
   1.1253        9.4267e+20    3.12384477e-31     
   1.1253        1.0000e+21    3.05852434e-31     
   1.1938        1.0000e+16    3.86145647e-30     
   1.1938        1.0608e+16    3.86129688e-30     
   1.1938        1.1253e+16    3.86113065e-30     
   1.1938        1.1938e+16    3.86095749e-30     
   1.1938        1.2664e+16    3.86077712e-30     
   1.1938        1.3434e+16    3.86058923e-30     
   1.1938        1.4251e+16    3.86039350e-30     
   1.1938        1.5118e+16    3.86018960e-30     
   1.1938        1.6037e+16    3.85997719e-30     
   1.1938        1.7013e+16    3.85975591e-30     
   1.1938        1.8047e+16    3.85952539e-30     
   1.1938        1.9145e+16    3.85928522e-30     
   1.1938        2.0309e+16    3.85903500e-30     
   1.1938        2.1544e+16    3.85877430e-30     
   1.1938        2.2855e+16    3.85850269e-30     
   1.1938        2.4245e+16    3.85821968e-30     
   1.1938        2.5719e+16    3.85792480e-30     
   1.1938        2.7283e+16    3.85761754e-30     
   1.1938        2.8943e+16    3.85729737e-30     
   1.1938        3.0703e+16    3.85696373e-30     
   1.1938        3.2570e+16    3.85661605e-30     
   1.1938        3.4551e+16    3.85625372e-30     
   1.1938        3.6652e+16    3.85587610e-30     
   1.1938        3.8882e+16    3.85548255e-30     
   1.1938        4.1246e+16    3.85507237e-30     
   1.1938        4.3755e+16    3.85464483e-30     
   1.1938        4.6416e+16    3.85419918e-30     
   1.1938        4.9239e+16    3.85373463e-30     
   1.1938        5.2233e+16    3.85325036e-30     
   1.1938        5.5410e+16    3.85274549e-30     
   1.1938        5.8780e+16    3.85221912e-30     
   1.1938        6.2355e+16    3.85167030e-30     
   1.1938        6.6147e+16    3.85109803e-30     
   1.1938        7.0170e+16    3.85050126e-30     
   1.1938        7.4438e+16    3.84987891e-30     
   1.1938        7.8965e+16    3.84922982e-30     
   1.1938        8.3768e+16    3.84855278e-30     
   1.1938        8.8862e+16    3.84784654e-30     
   1.1938        9.4267e+16    3.84710977e-30     
   1.1938        1.0000e+17    3.84634106e-30     
   1.1938        1.0608e+17    3.84553897e-30     
   1.1938        1.1253e+17    3.84470195e-30     
   1.1938        1.1938e+17    3.84382840e-30     
   1.1938        1.2664e+17    3.84291661e-30     
   1.1938        1.3434e+17    3.84196482e-30     
   1.1938        1.4251e+17    3.84097115e-30     
   1.1938        1.5118e+17    3.83993365e-30     
   1.1938        1.6037e+17    3.83885026e-30     
   1.1938        1.7013e+17    3.83771881e-30     
   1.1938        1.8047e+17    3.83653704e-30     
   1.1938        1.9145e+17    3.83530254e-30     
   1.1938        2.0309e+17    3.83401282e-30     
   1.1938        2.1544e+17    3.83266524e-30     
   1.1938        2.2855e+17    3.83125701e-30     
   1.1938        2.4245e+17    3.82978523e-30     
   1.1938        2.5719e+17    3.82824681e-30     
   1.1938        2.7283e+17    3.82663854e-30     
   1.1938        2.8943e+17    3.82495700e-30     
   1.1938        3.0703e+17    3.82319862e-30     
   1.1938        3.2570e+17    3.82135963e-30     
   1.1938        3.4551e+17    3.81943604e-30     
   1.1938        3.6652e+17    3.81742368e-30     
   1.1938        3.8882e+17    3.81531813e-30     
   1.1938        4.1246e+17    3.81311474e-30     
   1.1938        4.3755e+17    3.81080861e-30     
   1.1938        4.6416e+17    3.80839458e-30     
   1.1938        4.9239e+17    3.80586720e-30     
   1.1938        5.2233e+17    3.80322075e-30     
   1.1938        5.5410e+17    3.80044919e-30     
   1.1938        5.8780e+17    3.79754615e-30     
   1.1938        6.2355e+17    3.79450494e-30     
   1.1938        6.6147e+17    3.79131853e-30     
   1.1938        7.0170e+17    3.78797951e-30     
   1.1938        7.4438e+17    3.78448008e-30     
   1.1938        7.8965e+17    3.78081208e-30     
   1.1938        8.3768e+17    3.77696692e-30     
   1.1938        8.8862e+17    3.77293559e-30     
   1.1938        9.4267e+17    3.76870864e-30     
   1.1938        1.0000e+18    3.76427617e-30     
   1.1938        1.0608e+18    3.75962781e-30     
   1.1938        1.1253e+18    3.75475271e-30     
   1.1938        1.1938e+18    3.74963953e-30     
   1.1938        1.2664e+18    3.74427639e-30     
   1.1938        1.3434e+18    3.73865091e-30     
   1.1938        1.4251e+18    3.73275017e-30     
   1.1938        1.5118e+18    3.72656067e-30     
   1.1938        1.6037e+18    3.72006837e-30     
   1.1938        1.7013e+18    3.71325861e-30     
   1.1938        1.8047e+18    3.70611618e-30     
   1.1938        1.9145e+18    3.69862522e-30     
   1.1938        2.0309e+18    3.69076928e-30     
   1.1938        2.1544e+18    3.68253128e-30     
   1.1938        2.2855e+18    3.67389350e-30     
   1.1938        2.4245e+18    3.66483759e-30     
   1.1938        2.5719e+18    3.65534455e-30     
   1.1938        2.7283e+18    3.64539476e-30     
   1.1938        2.8943e+18    3.63496797e-30     
   1.1938        3.0703e+18    3.62404331e-30     
   1.1938        3.2570e+18    3.61259931e-30     
   1.1938        3.4551e+18    3.60061394e-30     
   1.1938        3.6652e+18    3.58806461e-30     
   1.1938        3.8882e+18    3.57492824e-30     
   1.1938        4.1246e+18    3.56118131e-30     
   1.1938        4.3755e+18    3.54679989e-30     
   1.1938        4.6416e+18    3.53175974e-30     
   1.1938        4.9239e+18    3.51603638e-30     
   1.1938        5.2233e+18    3.49960519e-30     
   1.1938        5.5410e+18    3.48244152e-30     
   1.1938        5.8780e+18    3.46452079e-30     
   1.1938        6.2355e+18    3.44581866e-30     
   1.1938        6.6147e+18    3.42631118e-30     
   1.1938        7.0170e+18    3.40597492e-30     
   1.1938        7.4438e+18    3.38478718e-30     
   1.1938        7.8965e+18    3.36272617e-30     
   1.1938        8.3768e+18    3.33977125e-30     
   1.1938        8.8862e+18    3.31590311e-30     
   1.1938        9.4267e+18    3.29110402e-30     
   1.1938        1.0000e+19    3.26535807e-30     
   1.1938        1.0608e+19    3.23865144e-30     
   1.1938        1.1253e+19    3.21097262e-30     
   1.1938        1.1938e+19    3.18231270e-30     
   1.1938        1.2664e+19    3.15266562e-30     
   1.1938        1.3434e+19    3.12202842e-30     
   1.1938        1.4251e+19    3.09040148e-30     
   1.1938        1.5118e+19    3.05778878e-30     
   1.1938        1.6037e+19    3.02419811e-30     
   1.1938        1.7013e+19    2.98964127e-30     
   1.1938        1.8047e+19    2.95413423e-30     
   1.1938        1.9145e+19    2.91769732e-30     
   1.1938        2.0309e+19    2.88035528e-30     
   1.1938        2.1544e+19    2.84213741e-30     
   1.1938        2.2855e+19    2.80307752e-30     
   1.1938        2.4245e+19    2.76321401e-30     
   1.1938        2.5719e+19    2.72258971e-30     
   1.1938        2.7283e+19    2.68125186e-30     
   1.1938        2.8943e+19    2.63925189e-30     
   1.1938        3.0703e+19    2.59664521e-30     
   1.1938        3.2570e+19    2.55349098e-30     
   1.1938        3.4551e+19    2.50985176e-30     
   1.1938        3.6652e+19    2.46579316e-30     
   1.1938        3.8882e+19    2.42138344e-30     
   1.1938        4.1246e+19    2.37669304e-30     
   1.1938        4.3755e+19    2.33179416e-30     
   1.1938        4.6416e+19    2.28676017e-30     
   1.1938        4.9239e+19    2.24166518e-30     
   1.1938        5.2233e+19    2.19658344e-30     
   1.1938        5.5410e+19    2.15158883e-30     
   1.1938        5.8780e+19    2.10675429e-30     
   1.1938        6.2355e+19    2.06215137e-30     
   1.1938        6.6147e+19    2.01784965e-30     
   1.1938        7.0170e+19    1.97391630e-30     
   1.1938        7.4438e+19    1.93041561e-30     
   1.1938        7.8965e+19    1.88740862e-30     
   1.1938        8.3768e+19    1.84495274e-30     
   1.1938        8.8862e+19    1.80310140e-30     
   1.1938        9.4267e+19    1.76190383e-30     
   1.1938        1.0000e+20    1.72140481e-30     
   1.1938        1.0608e+20    1.68164454e-30     
   1.1938        1.1253e+20    1.64265849e-30     
   1.1938        1.1938e+20    1.60447733e-30     
   1.1938        1.2664e+20    1.56712697e-30     
   1.1938        1.3434e+20    1.53062853e-30     
   1.1938        1.4251e+20    1.49499845e-30     
   1.1938        1.5118e+20    1.46024859e-30     
   1.1938        1.6037e+20    1.42638636e-30     
   1.1938        1.7013e+20    1.39341491e-30     
   1.1938        1.8047e+20    1.36133334e-30     
   1.1938        1.9145e+20    1.33013690e-30     
   1.1938        2.0309e+20    1.29981723e-30     
   1.1938        2.1544e+20    1.27036264e-30     
   1.1938        2.2855e+20    1.24175833e-30     
   1.1938        2.4245e+20    1.21398671e-30     
   1.1938        2.5719e+20    1.18702761e-30     
   1.1938        2.7283e+20    1.16085858e-30     
   1.1938        2.8943e+20    1.13545517e-30     
   1.1938        3.0703e+20    1.11079117e-30     
   1.1938        3.2570e+20    1.08683887e-30     
   1.1938        3.4551e+20    1.06356931e-30     
   1.1938        3.6652e+20    1.04095255e-30     
   1.1938        3.8882e+20    1.01895783e-30     
   1.1938        4.1246e+20    9.97553861e-31     
   1.1938        4.3755e+20    9.76709008e-31     
   1.1938        4.6416e+20    9.56391487e-31     
   1.1938        4.9239e+20    9.36569559e-31     
   1.1938        5.2233e+20    9.17211717e-31     
   1.1938        5.5410e+20    8.98286846e-31     
   1.1938        5.8780e+20    8.79764397e-31     
   1.1938        6.2355e+20    8.61614528e-31     
   1.1938        6.6147e+20    8.43808254e-31     
   1.1938        7.0170e+20    8.26317578e-31     
   1.1938        7.4438e+20    8.09115620e-31     
   1.1938        7.8965e+20    7.92176733e-31     
   1.1938        8.3768e+20    7.75476611e-31     
   1.1938        8.8862e+20    7.58992387e-31     
   1.1938        9.4267e+20    7.42702729e-31     
   1.1938        1.0000e+21    7.26587920e-31     
   1.2664        1.0000e+16    8.88148078e-30     
   1.2664        1.0608e+16    8.88110320e-30     
   1.2664        1.1253e+16    8.88070980e-30     
   1.2664        1.1938e+16    8.88029993e-30     
   1.2664        1.2664e+16    8.87987289e-30     
   1.2664        1.3434e+16    8.87942793e-30     
   1.2664        1.4251e+16    8.87896432e-30     
   1.2664        1.5118e+16    8.87848125e-30     
   1.2664        1.6037e+16    8.87797789e-30     
   1.2664        1.7013e+16    8.87745338e-30     
   1.2664        1.8047e+16    8.87690682e-30     
   1.2664        1.9145e+16    8.87633726e-30     
   1.2664        2.0309e+16    8.87574373e-30     
   1.2664        2.1544e+16    8.87512520e-30     
   1.2664        2.2855e+16    8.87448060e-30     
   1.2664        2.4245e+16    8.87380880e-30     
   1.2664        2.5719e+16    8.87310864e-30     
   1.2664        2.7283e+16    8.87237889e-30     
   1.2664        2.8943e+16    8.87161829e-30     
   1.2664        3.0703e+16    8.87082550e-30     
   1.2664        3.2570e+16    8.86999912e-30     
   1.2664        3.4551e+16    8.86913770e-30     
   1.2664        3.6652e+16    8.86823971e-30     
   1.2664        3.8882e+16    8.86730357e-30     
   1.2664        4.1246e+16    8.86632761e-30     
   1.2664        4.3755e+16    8.86531009e-30     
   1.2664        4.6416e+16    8.86424918e-30     
   1.2664        4.9239e+16    8.86314297e-30     
   1.2664        5.2233e+16    8.86198948e-30     
   1.2664        5.5410e+16    8.86078660e-30     
   1.2664        5.8780e+16    8.85953213e-30     
   1.2664        6.2355e+16    8.85822379e-30     
   1.2664        6.6147e+16    8.85685917e-30     
   1.2664        7.0170e+16    8.85543573e-30     
   1.2664        7.4438e+16    8.85395082e-30     
   1.2664        7.8965e+16    8.85240167e-30     
   1.2664        8.3768e+16    8.85078536e-30     
   1.2664        8.8862e+16    8.84909883e-30     
   1.2664        9.4267e+16    8.84733886e-30     
   1.2664        1.0000e+17    8.84550208e-30     
   1.2664        1.0608e+17    8.84358494e-30     
   1.2664        1.1253e+17    8.84158373e-30     
   1.2664        1.1938e+17    8.83949454e-30     
   1.2664        1.2664e+17    8.83731328e-30     
   1.2664        1.3434e+17    8.83503562e-30     
   1.2664        1.4251e+17    8.83265705e-30     
   1.2664        1.5118e+17    8.83017282e-30     
   1.2664        1.6037e+17    8.82757793e-30     
   1.2664        1.7013e+17    8.82486713e-30     
   1.2664        1.8047e+17    8.82203492e-30     
   1.2664        1.9145e+17    8.81907551e-30     
   1.2664        2.0309e+17    8.81598279e-30     
   1.2664        2.1544e+17    8.81275038e-30     
   1.2664        2.2855e+17    8.80937153e-30     
   1.2664        2.4245e+17    8.80583917e-30     
   1.2664        2.5719e+17    8.80214583e-30     
   1.2664        2.7283e+17    8.79828369e-30     
   1.2664        2.8943e+17    8.79424447e-30     
   1.2664        3.0703e+17    8.79001950e-30     
   1.2664        3.2570e+17    8.78559959e-30     
   1.2664        3.4551e+17    8.78097512e-30     
   1.2664        3.6652e+17    8.77613592e-30     
   1.2664        3.8882e+17    8.77107128e-30     
   1.2664        4.1246e+17    8.76576992e-30     
   1.2664        4.3755e+17    8.76021995e-30     
   1.2664        4.6416e+17    8.75440885e-30     
   1.2664        4.9239e+17    8.74832342e-30     
   1.2664        5.2233e+17    8.74194978e-30     
   1.2664        5.5410e+17    8.73527329e-30     
   1.2664        5.8780e+17    8.72827856e-30     
   1.2664        6.2355e+17    8.72094939e-30     
   1.2664        6.6147e+17    8.71326875e-30     
   1.2664        7.0170e+17    8.70521874e-30     
   1.2664        7.4438e+17    8.69678055e-30     
   1.2664        7.8965e+17    8.68793444e-30     
   1.2664        8.3768e+17    8.67865968e-30     
   1.2664        8.8862e+17    8.66893456e-30     
   1.2664        9.4267e+17    8.65873631e-30     
   1.2664        1.0000e+18    8.64804108e-30     
   1.2664        1.0608e+18    8.63682393e-30     
   1.2664        1.1253e+18    8.62505875e-30     
   1.2664        1.1938e+18    8.61271828e-30     
