#
# Output file generated by Yacora 1.6.3
# =====================================
#   Filename: 'PopKoeff_n=3.txt'
#   Date of creation: 22. May 2025
#   Time of creation: 08:17:41
#   Used input file: 'H_20_11_2019.txt'
#   Performed calculation: Population Coefficient for state 'H(3)' coupled to the particle 'H(1)'
#
#   Please cite D. Wünderlich, M. Giacomin, R. Ritz and U. Fantz, J. Quant. Spectrosc. Radiat. Transfer 240, 2020, 106695, if you use Yacora results.
#
# Description of the used Parameters:
# ===================================
#
#   Temperatures and Densities: 
#              T_e: 79 calculated values between 1.0000 and 100.0000
#              T_n1: Fixed value 9284.0000
#              n_e: 196 calculated values between 1.0000e+16 and 1.0000e+21
#              n_i1: Fixed value 0.0000
#              n_n1: Fixed value 1.0000

#   Electron energy distribution function: 
#              Maxwellian
#
# Calculated Data:
# ================
#  T_e           n_e           POP_COEFF      
   17.0125       1.1938e+19    2.37253678e-23     
   17.0125       1.2664e+19    2.32470856e-23     
   17.0125       1.3434e+19    2.27643781e-23     
   17.0125       1.4251e+19    2.22779373e-23     
   17.0125       1.5118e+19    2.17884815e-23     
   17.0125       1.6037e+19    2.12967502e-23     
   17.0125       1.7013e+19    2.08034996e-23     
   17.0125       1.8047e+19    2.03094970e-23     
   17.0125       1.9145e+19    1.98155149e-23     
   17.0125       2.0309e+19    1.93223263e-23     
   17.0125       2.1544e+19    1.88306979e-23     
   17.0125       2.2855e+19    1.83413855e-23     
   17.0125       2.4245e+19    1.78551281e-23     
   17.0125       2.5719e+19    1.73726427e-23     
   17.0125       2.7283e+19    1.68946198e-23     
   17.0125       2.8943e+19    1.64217185e-23     
   17.0125       3.0703e+19    1.59545624e-23     
   17.0125       3.2570e+19    1.54937365e-23     
   17.0125       3.4551e+19    1.50397836e-23     
   17.0125       3.6652e+19    1.45932020e-23     
   17.0125       3.8882e+19    1.41544437e-23     
   17.0125       4.1246e+19    1.37239125e-23     
   17.0125       4.3755e+19    1.33019635e-23     
   17.0125       4.6416e+19    1.28889028e-23     
   17.0125       4.9239e+19    1.24849876e-23     
   17.0125       5.2233e+19    1.20904267e-23     
   17.0125       5.5410e+19    1.17053819e-23     
   17.0125       5.8780e+19    1.13299694e-23     
   17.0125       6.2355e+19    1.09642617e-23     
   17.0125       6.6147e+19    1.06082895e-23     
   17.0125       7.0170e+19    1.02620449e-23     
   17.0125       7.4438e+19    9.92548321e-24     
   17.0125       7.8965e+19    9.59852623e-24     
   17.0125       8.3768e+19    9.28106519e-24     
   17.0125       8.8862e+19    8.97296369e-24     
   17.0125       9.4267e+19    8.67406080e-24     
   17.0125       1.0000e+20    8.38417413e-24     
   17.0125       1.0608e+20    8.10310288e-24     
   17.0125       1.1253e+20    7.83063084e-24     
   17.0125       1.1938e+20    7.56652922e-24     
   17.0125       1.2664e+20    7.31055954e-24     
   17.0125       1.3434e+20    7.06247618e-24     
   17.0125       1.4251e+20    6.82202895e-24     
   17.0125       1.5118e+20    6.58896543e-24     
   17.0125       1.6037e+20    6.36303311e-24     
   17.0125       1.7013e+20    6.14398144e-24     
   17.0125       1.8047e+20    5.93156357e-24     
   17.0125       1.9145e+20    5.72553801e-24     
   17.0125       2.0309e+20    5.52567004e-24     
   17.0125       2.1544e+20    5.33173291e-24     
   17.0125       2.2855e+20    5.14350887e-24     
   17.0125       2.4245e+20    4.96079003e-24     
   17.0125       2.5719e+20    4.78337898e-24     
   17.0125       2.7283e+20    4.61108923e-24     
   17.0125       2.8943e+20    4.44374554e-24     
   17.0125       3.0703e+20    4.28118401e-24     
   17.0125       3.2570e+20    4.12325206e-24     
   17.0125       3.4551e+20    3.96980821e-24     
   17.0125       3.6652e+20    3.82072182e-24     
   17.0125       3.8882e+20    3.67587258e-24     
   17.0125       4.1246e+20    3.53515006e-24     
   17.0125       4.3755e+20    3.39845300e-24     
   17.0125       4.6416e+20    3.26568867e-24     
   17.0125       4.9239e+20    3.13677210e-24     
   17.0125       5.2233e+20    3.01162524e-24     
   17.0125       5.5410e+20    2.89017622e-24     
   17.0125       5.8780e+20    2.77235846e-24     
   17.0125       6.2355e+20    2.65810987e-24     
   17.0125       6.6147e+20    2.54737204e-24     
   17.0125       7.0170e+20    2.44008947e-24     
   17.0125       7.4438e+20    2.33620886e-24     
   17.0125       7.8965e+20    2.23567837e-24     
   17.0125       8.3768e+20    2.13844708e-24     
   17.0125       8.8862e+20    2.04446437e-24     
   17.0125       9.4267e+20    1.95367943e-24     
   17.0125       1.0000e+21    1.86604088e-24     
   18.0472       1.0000e+16    4.19002860e-23     
   18.0472       1.0608e+16    4.18812550e-23     
   18.0472       1.1253e+16    4.18618377e-23     
   18.0472       1.1938e+16    4.18420248e-23     
   18.0472       1.2664e+16    4.18218066e-23     
   18.0472       1.3434e+16    4.18011732e-23     
   18.0472       1.4251e+16    4.17801143e-23     
   18.0472       1.5118e+16    4.17586193e-23     
   18.0472       1.6037e+16    4.17366772e-23     
   18.0472       1.7013e+16    4.17142767e-23     
   18.0472       1.8047e+16    4.16914061e-23     
   18.0472       1.9145e+16    4.16680533e-23     
   18.0472       2.0309e+16    4.16442058e-23     
   18.0472       2.1544e+16    4.16198506e-23     
   18.0472       2.2855e+16    4.15949744e-23     
   18.0472       2.4245e+16    4.15695633e-23     
   18.0472       2.5719e+16    4.15436030e-23     
   18.0472       2.7283e+16    4.15170787e-23     
   18.0472       2.8943e+16    4.14899749e-23     
   18.0472       3.0703e+16    4.14622758e-23     
   18.0472       3.2570e+16    4.14339650e-23     
   18.0472       3.4551e+16    4.14050253e-23     
   18.0472       3.6652e+16    4.13754389e-23     
   18.0472       3.8882e+16    4.13451877e-23     
   18.0472       4.1246e+16    4.13142524e-23     
   18.0472       4.3755e+16    4.12826134e-23     
   18.0472       4.6416e+16    4.12502499e-23     
   18.0472       4.9239e+16    4.12171408e-23     
   18.0472       5.2233e+16    4.11832637e-23     
   18.0472       5.5410e+16    4.11485956e-23     
   18.0472       5.8780e+16    4.11131123e-23     
   18.0472       6.2355e+16    4.10767889e-23     
   18.0472       6.6147e+16    4.10395990e-23     
   18.0472       7.0170e+16    4.10015157e-23     
   18.0472       7.4438e+16    4.09625104e-23     
   18.0472       7.8965e+16    4.09225535e-23     
   18.0472       8.3768e+16    4.08816142e-23     
   18.0472       8.8862e+16    4.08396602e-23     
   18.0472       9.4267e+16    4.07966579e-23     
   18.0472       1.0000e+17    4.07525722e-23     
   18.0472       1.0608e+17    4.07073665e-23     
   18.0472       1.1253e+17    4.06610027e-23     
   18.0472       1.1938e+17    4.06134408e-23     
   18.0472       1.2664e+17    4.05646392e-23     
   18.0472       1.3434e+17    4.05145544e-23     
   18.0472       1.4251e+17    4.04631411e-23     
   18.0472       1.5118e+17    4.04103518e-23     
   18.0472       1.6037e+17    4.03561370e-23     
   18.0472       1.7013e+17    4.03004447e-23     
   18.0472       1.8047e+17    4.02432207e-23     
   18.0472       1.9145e+17    4.01844083e-23     
   18.0472       2.0309e+17    4.01239479e-23     
   18.0472       2.1544e+17    4.00617770e-23     
   18.0472       2.2855e+17    3.99978303e-23     
   18.0472       2.4245e+17    3.99320389e-23     
   18.0472       2.5719e+17    3.98643309e-23     
   18.0472       2.7283e+17    3.97946304e-23     
   18.0472       2.8943e+17    3.97228579e-23     
   18.0472       3.0703e+17    3.96489296e-23     
   18.0472       3.2570e+17    3.95727576e-23     
   18.0472       3.4551e+17    3.94942498e-23     
   18.0472       3.6652e+17    3.94133090e-23     
   18.0472       3.8882e+17    3.93298336e-23     
   18.0472       4.1246e+17    3.92437167e-23     
   18.0472       4.3755e+17    3.91548466e-23     
   18.0472       4.6416e+17    3.90631060e-23     
   18.0472       4.9239e+17    3.89683724e-23     
   18.0472       5.2233e+17    3.88705177e-23     
   18.0472       5.5410e+17    3.87694083e-23     
   18.0472       5.8780e+17    3.86649047e-23     
   18.0472       6.2355e+17    3.85568619e-23     
   18.0472       6.6147e+17    3.84451290e-23     
   18.0472       7.0170e+17    3.83295494e-23     
   18.0472       7.4438e+17    3.82099606e-23     
   18.0472       7.8965e+17    3.80861944e-23     
   18.0472       8.3768e+17    3.79580767e-23     
   18.0472       8.8862e+17    3.78254279e-23     
   18.0472       9.4267e+17    3.76880625e-23     
   18.0472       1.0000e+18    3.75457897e-23     
   18.0472       1.0608e+18    3.73984128e-23     
   18.0472       1.1253e+18    3.72457302e-23     
   18.0472       1.1938e+18    3.70875347e-23     
   18.0472       1.2664e+18    3.69236145e-23     
   18.0472       1.3434e+18    3.67537527e-23     
   18.0472       1.4251e+18    3.65777281e-23     
   18.0472       1.5118e+18    3.63953155e-23     
   18.0472       1.6037e+18    3.62062857e-23     
   18.0472       1.7013e+18    3.60104067e-23     
   18.0472       1.8047e+18    3.58074436e-23     
   18.0472       1.9145e+18    3.55971601e-23     
   18.0472       2.0309e+18    3.53793185e-23     
   18.0472       2.1544e+18    3.51536814e-23     
   18.0472       2.2855e+18    3.49200124e-23     
   18.0472       2.4245e+18    3.46780775e-23     
   18.0472       2.5719e+18    3.44276466e-23     
   18.0472       2.7283e+18    3.41684949e-23     
   18.0472       2.8943e+18    3.39004050e-23     
   18.0472       3.0703e+18    3.36231685e-23     
   18.0472       3.2570e+18    3.33365883e-23     
   18.0472       3.4551e+18    3.30404810e-23     
   18.0472       3.6652e+18    3.27346791e-23     
   18.0472       3.8882e+18    3.24190334e-23     
   18.0472       4.1246e+18    3.20934162e-23     
   18.0472       4.3755e+18    3.17577235e-23     
   18.0472       4.6416e+18    3.14118780e-23     
   18.0472       4.9239e+18    3.10558321e-23     
   18.0472       5.2233e+18    3.06895703e-23     
   18.0472       5.5410e+18    3.03131122e-23     
   18.0472       5.8780e+18    2.99265153e-23     
   18.0472       6.2355e+18    2.95298768e-23     
   18.0472       6.6147e+18    2.91233364e-23     
   18.0472       7.0170e+18    2.87070781e-23     
   18.0472       7.4438e+18    2.82813318e-23     
   18.0472       7.8965e+18    2.78463745e-23     
   18.0472       8.3768e+18    2.74025315e-23     
   18.0472       8.8862e+18    2.69501762e-23     
   18.0472       9.4267e+18    2.64897304e-23     
   18.0472       1.0000e+19    2.60216636e-23     
   18.0472       1.0608e+19    2.55464915e-23     
   18.0472       1.1253e+19    2.50647748e-23     
   18.0472       1.1938e+19    2.45771160e-23     
   18.0472       1.2664e+19    2.40841573e-23     
   18.0472       1.3434e+19    2.35865765e-23     
   18.0472       1.4251e+19    2.30850835e-23     
   18.0472       1.5118e+19    2.25804154e-23     
   18.0472       1.6037e+19    2.20733322e-23     
   18.0472       1.7013e+19    2.15646110e-23     
   18.0472       1.8047e+19    2.10550408e-23     
   18.0472       1.9145e+19    2.05454170e-23     
   18.0472       2.0309e+19    2.00365353e-23     
   18.0472       2.1544e+19    1.95291859e-23     
   18.0472       2.2855e+19    1.90241479e-23     
   18.0472       2.4245e+19    1.85221838e-23     
   18.0472       2.5719e+19    1.80240340e-23     
   18.0472       2.7283e+19    1.75304115e-23     
   18.0472       2.8943e+19    1.70419976e-23     
   18.0472       3.0703e+19    1.65594376e-23     
   18.0472       3.2570e+19    1.60833370e-23     
   18.0472       3.4551e+19    1.56142581e-23     
   18.0472       3.6652e+19    1.51527177e-23     
   18.0472       3.8882e+19    1.46991848e-23     
   18.0472       4.1246e+19    1.42540791e-23     
   18.0472       4.3755e+19    1.38177701e-23     
   18.0472       4.6416e+19    1.33905768e-23     
   18.0472       4.9239e+19    1.29727677e-23     
   18.0472       5.2233e+19    1.25645615e-23     
   18.0472       5.5410e+19    1.21661285e-23     
   18.0472       5.8780e+19    1.17775915e-23     
   18.0472       6.2355e+19    1.13990286e-23     
   18.0472       6.6147e+19    1.10304746e-23     
   18.0472       7.0170e+19    1.06719239e-23     
   18.0472       7.4438e+19    1.03233333e-23     
   18.0472       7.8965e+19    9.98462477e-24     
   18.0472       8.3768e+19    9.65568858e-24     
   18.0472       8.8862e+19    9.33638632e-24     
   18.0472       9.4267e+19    9.02655417e-24     
   18.0472       1.0000e+20    8.72600605e-24     
   18.0472       1.0608e+20    8.43453675e-24     
   18.0472       1.1253e+20    8.15192503e-24     
   18.0472       1.1938e+20    7.87793662e-24     
   18.0472       1.2664e+20    7.61232712e-24     
   18.0472       1.3434e+20    7.35484473e-24     
   18.0472       1.4251e+20    7.10523285e-24     
   18.0472       1.5118e+20    6.86323252e-24     
   18.0472       1.6037e+20    6.62858471e-24     
   18.0472       1.7013e+20    6.40103233e-24     
   18.0472       1.8047e+20    6.18032214e-24     
   18.0472       1.9145e+20    5.96620642e-24     
   18.0472       2.0309e+20    5.75844443e-24     
   18.0472       2.1544e+20    5.55680368e-24     
   18.0472       2.2855e+20    5.36106099e-24     
   18.0472       2.4245e+20    5.17100338e-24     
   18.0472       2.5719e+20    4.98642868e-24     
   18.0472       2.7283e+20    4.80714603e-24     
   18.0472       2.8943e+20    4.63297621e-24     
   18.0472       3.0703e+20    4.46375168e-24     
   18.0472       3.2570e+20    4.29931661e-24     
   18.0472       3.4551e+20    4.13952661e-24     
   18.0472       3.6652e+20    3.98424848e-24     
   18.0472       3.8882e+20    3.83335966e-24     
   18.0472       4.1246e+20    3.68674774e-24     
   18.0472       4.3755e+20    3.54430975e-24     
   18.0472       4.6416e+20    3.40595147e-24     
   18.0472       4.9239e+20    3.27158661e-24     
   18.0472       5.2233e+20    3.14113598e-24     
   18.0472       5.5410e+20    3.01452666e-24     
   18.0472       5.8780e+20    2.89169111e-24     
   18.0472       6.2355e+20    2.77256633e-24     
   18.0472       6.6147e+20    2.65709303e-24     
   18.0472       7.0170e+20    2.54521478e-24     
   18.0472       7.4438e+20    2.43687733e-24     
   18.0472       7.8965e+20    2.33202785e-24     
   18.0472       8.3768e+20    2.23061429e-24     
   18.0472       8.8862e+20    2.13258483e-24     
   18.0472       9.4267e+20    2.03788734e-24     
   18.0472       1.0000e+21    1.94646898e-24     
   19.1448       1.0000e+16    4.32360956e-23     
   19.1448       1.0608e+16    4.32161937e-23     
   19.1448       1.1253e+16    4.31958900e-23     
   19.1448       1.1938e+16    4.31751748e-23     
   19.1448       1.2664e+16    4.31540384e-23     
   19.1448       1.3434e+16    4.31324703e-23     
   19.1448       1.4251e+16    4.31104601e-23     
   19.1448       1.5118e+16    4.30879968e-23     
   19.1448       1.6037e+16    4.30650692e-23     
   19.1448       1.7013e+16    4.30416657e-23     
   19.1448       1.8047e+16    4.30177741e-23     
   19.1448       1.9145e+16    4.29933821e-23     
   19.1448       2.0309e+16    4.29684769e-23     
   19.1448       2.1544e+16    4.29430451e-23     
   19.1448       2.2855e+16    4.29170731e-23     
   19.1448       2.4245e+16    4.28905466e-23     
   19.1448       2.5719e+16    4.28634510e-23     
   19.1448       2.7283e+16    4.28357709e-23     
   19.1448       2.8943e+16    4.28074907e-23     
   19.1448       3.0703e+16    4.27785941e-23     
   19.1448       3.2570e+16    4.27490642e-23     
   19.1448       3.4551e+16    4.27188834e-23     
   19.1448       3.6652e+16    4.26880337e-23     
   19.1448       3.8882e+16    4.26564962e-23     
   19.1448       4.1246e+16    4.26242514e-23     
   19.1448       4.3755e+16    4.25912791e-23     
   19.1448       4.6416e+16    4.25575582e-23     
   19.1448       4.9239e+16    4.25230669e-23     
   19.1448       5.2233e+16    4.24877825e-23     
